acceptedNameUsageID,Scientific name,Test_dat,Family_ID,Genus_ID,DDepth_Top,DDepth_Bottom,DDepth_midPoint,NDepth_Top,NDepth_Bottom,NDepth_midPoint,Lat_Top,Lat_Bottom,Lat_no_top,Lat_no_bottom,Lon0_Top,Lon0_Bottom,Lon1_Top,Lon1_Bottom,Mat_M,Max_M,Av_M,Mat/Max_M,Mat_F,Max_F,Av_F,Mat/Max_F,Com/Mat_F,Generation_top,Generation_bottom,Generation_mid,Max_age_top,Max_age_bottom,Mature_age,Temperature_Top,Temperature_Bottom,Temperature_midPoint,Behavior_bottom,Behavior_top,Behavior_Average,Migration_Average,Depth_bottom,Depth_top,Depth_Average,Diel vertical migration,Food_Bottom,Food_Top,Food_Average,Habitat0_Bottom,Habitat0_Top,Habitat0_Average,Salinity0_Bottom,Salinity0_Top,Salinity0_Average,Temperature0_Top,Temperature0_Bottom,Temperature0_midPoint,Aggregation0_Top,Aggregation0_Average,Aggregation0_# records,Associate0_Average,Associate_Floating object,Associate_Large pelagics,Associate_Vegetatation,Associate_Coral,Associate_Floating object,Associate_Large pelagics/ship,Breeding_cycle,Breeding_relation,Reproduction,Egg&larvae,Distribution,Occurrence,Commercial importance,ICCAT Fisheries,LL,PS,Others,,IUCN,Stock status
127069,Sphyraena viridensis,,125565,126084,0,100,20,0,100,20,14,44,,,,,,,,128,60,,,85,60,,,,,,,,,,,,1,3.2,2.4,2,2,2,2,,2,3,2.5,2,3,2.5,2,2,2,3,3,3,4,4,4,,,,,,,,,,,,,,3,,,,,1,1,1
127075,Pampus argenteus,,125567,126089,5,110,57,5,110,57,-10,46,,,,,,,25.3,60,30,0.42,25.3,60,30,0.42,1.19,,,,,,,,,,2,2,2,3,,,,,1.6,1.8,1.65,1.3,1.3,1.3,2,2,2,2.6,2.6,2.6,4,4,4,2.8,2.8,2.80,,,,,4,,,,,,,,,,,0,,
127076,Stromateus fiatola,Y,125567,126090,10,160,40,10,160,40,-34,48,,,-18,36,,,,60,40,,,60,40,,,,,,,,,,,,2,3,2.5,,,,,,1.6,3.2,2.2,1.3,3,2.06,2,2,2,2.6,2.6,2.6,4,5,4.5,1.8,2,1.87,,,Y,,,,,,5,4,4,N,,,,1,1,1
127079,Tetragonurus atlanticus,,125569,126093,0,800,45,0,800,45,8,47,,,,,,,,50,,,,50,,,,,,,,,,,,,2.5,3.2,2.88,3,2,4,3,Y,1.6,1.8,1.685714286,3,3,3,2,2,2,2,2.6,2.333333333,1,1,1,1.7,1.7,1.70,,,,,4,,,,,3.5,,,,,,1,1,
127080,Tetragonurus cuvieri,,125569,126093,1,800,400,1,800,400,,,,,,,,,,70,,,,70,,,,,,,,,,,,,1.7,3.2,2.6,3,4,4,4,,1.6,1.8,1.64,3,3,3,2,2,2,2,2.4,2.2,4,4,4,1.8,1.8,1.80,,,,,,,,,,4,,,,,,1,1,1
127086,Benthodesmus elongatus,,125571,126096,178,950,565,178,950,565,-44,-9,,,,,,,71,100,,0.71,57,100,,0.57,,,,,,,5.5,,,,2,3,2.6,,3,3,3,,2,3.2,2.44,,,,2,2,2,,,,,,,,,,,,,,5,,,,,,,,,,,0,,
127087,Benthodesmus simonyi,Y,125571,126096,200,950,575,200,950,575,16,72,,,-67,20,,,,130,,,,130,,,,,,,,,,,,,2,3,2.6,,3,4,3.5,,,,,2.5,3,2.72,2,2,2,,,,,,,,,,,,,,,,,,,4,,Y,Y,,,1,1,
127088,Lepidopus caudatus,Y,125571,126097,50,750,350,50,750,350,-49,64,,,-29,180,-180,-176,97,210,140.4,0.46,111,210,117,0.53,1.05,,,5,8,9,2,,,,2,2.8,2.4,2.5,3,4,3.333333333,Y,2,3.2,2.6,1.3,2.8,2.2,2,2,2,,,,4,4,4,,,,,,,,4,,,,,4,3,Y,Y,,,0,0,
127089,Trichiurus lepturus,Y,125571,126098,0,589,225,0,589,225,-54,49,,,-114,180,,,56.3,234,100,0.24,57.9,234,100,0.25,1.73,,,,,,2,,,,2,2.9,2.45,3.5,1,1,1,Y,1.8,3.2,2.466666667,1,2,1.666666667,1,2,1.5,2,2.6,2.333333333,4,4,4,,,,,,,,5,,3,1,6,4.375,3,N,,,,1,1,1
127094,Xiphias gladius,Y,125574,126101,0,2878,225,0,100,50,-50,69,,,-180,180,,,179,455,300,0.39,178.7,455,300,0.39,1.68,5.6,,7,9,32,4.3,3.2,28.8,18,3,3.2,3.1,3.5,2,2,2,,2,3.2,2.888888889,2,3,2.5,2,2,2,1.6,3,2.2,3.5,4,3.75,,,,,,,,5,2,3,1,,4,4,Y,Y,Y,Y,2,2,2
127166,Monognathus bertini,,125585,126137,1,1500,750,1,1500,750,,,,,,,,,,10.3,,,,10.3,,,,,,,,,,,,,2.5,3,2.75,,4,4,4,,2.2,2.2,2.2,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,4,3,,,,,,1,1,
127169,Monognathus jesperseni,,125585,126137,0,3000,1500,0,3000,1500,8,9,,,,,,,,10.9,,,,10.9,,,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,1,1,,,,,,0,0,
127171,Saccopharynx ampullaceus,,125586,126138,0,3000,2000,0,3000,2000,10,73,,,,,,,,161,,,,161,,,,,,,,,,,,,2.2,3,2.566666667,,4,4,4,,3,3,3,3,3,3,2,2,2,,,,,,,,,,,,,,1,,3,,4,3.5,,,,,,1,1,
127172,Saccopharynx harrisoni,,125586,126138,0,1647,823,0,1647,823,,,,,,,,,,170,,,,170,,,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,1,1,,,,,,0,0,
127173,Saccopharynx hjorti,,125586,126138,0,1400,700,0,1400,700,35,36,,,,,,,,20,,,,20,,,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,1,1,,,,,,0,0,
127174,Saccopharynx paucovertebratis,,125586,126138,0,1700,850,0,1700,850,30,35,,,,,,,,30.5,,,,30.5,,,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,1,1,,,,,,0,0,
127176,Saccopharynx thalassa,,125586,126138,0,1700,500,0,1700,500,,,,,,,,,,110,,,,110,,,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,4,4,,,,,,1,1,
127254,Sebastes mentella,Y,125596,126175,300,1441,525,300,1441,525,41,79,,,-67,35,,,28.8,77.5,,0.37,43.1,77.5,,0.56,,,,,65,75,13,,,,1,3,2.2,3,3,4,3.666666667,,1.8,3.2,2.3,3,3,3,2,2,2,,,,,,,,,,,,,,4,,2,1,5,,3,N,,,,1,1,1
127258,Setarches guentheri,,125597,126177,150,840,400,150,840,400,,,,,,,,,,31.4,,,,31.4,,,,,,,,,,,,,1.7,2,1.85,,4,4,4,,1.4,2.2,1.828571429,2,2,2,2,2,2,2.4,3,2.7,5,5,5,,,,,,,,,,,,6,4,3,,,,,1,1,1
127267,Melamphaes longivelis,,125599,126181,0,1500,75,0,1500,75,-45,60,,,,,,,9.1,10.6,,0.86,9.1,10.6,,0.86,,,,,,,,,,,2.5,3,2.75,,4,4,4,,1.6,2,1.8,3,3,3,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,3,,,,,,0,0,
127268,Melamphaes microps,Y,125599,126181,300,2516,1525,300,2516,1525,40,40,,,,,,,,9.6,,,,9.6,,,,,,,,,,,,,2.5,2.8,2.65,,3,4,3.666666667,,,,,3,3,3,2,2,2,1,2.5,1.5,,,,2.8,2.8,2.80,,,,,,,,,,3,1,,,,,1,1,
127269,Melamphaes simus,,125599,126181,35,800,175,35,800,175,-40,40,,,,,,,2.6,2.9,,0.90,2.6,2.9,,0.90,,,,,,,,,,,2.5,3.2,2.9,,2,4,2.8,,1.8,1.8,1.8,3,3,3,2,2,2,2,3,2.533333333,,,,,,,,,,,,1,3,1,6,4.166666667,,,,,,1,1,
127270,Melamphaes suborbitalis,,125599,126181,100,3200,300,100,3200,300,-48,29,,,,,,,9.4,10.6,,0.89,9.4,10.6,,0.89,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,,,,3,3,3,1,2,1.5,2,2.6,2.3,,,,,,,,,,,,,,,,,1.5,,,,,0,0,
127271,Melamphaes typhlops,,125599,126181,0,1600,550,0,1600,550,-20,45,-20,10,,,,,7.3,7.8,,0.94,7.3,7.8,,0.94,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,2.6,3,2.8,,,,,,,,,,,,,,,,,1,,,,,0,0,
127272,Poromitra capito,,125599,126181,200,2000,900,200,2000,900,10,50,,,,,,,9,10,,0.90,9,10,,0.90,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,2,2.6,2.3,,,,,,,,,,,,,,,,,1.5,,,,,0,0,
127273,Poromitra crassiceps,,125599,126181,164,3300,800,164,3300,800,,,,,,,,,12.3,14.8,,0.83,12.3,14.8,,0.83,,,,,,,,,,,2.5,3,2.75,2,4,4,4,Y,1.6,1.8,1.733333333,2.5,3,2.666666667,2,2,2,,,,,,,,,,,,,,,,3,1,5.5,4.5,1.5,,,,,1,1,
127274,Poromitra megalops,,125599,126181,150,2000,825,150,2000,825,,,,,,,,,5.4,6.4,,0.84,5.4,6.4,,0.84,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,,,,3,3,3,2,2,2,2.6,3,2.8,,,,,,,,,,,,,3,1,6,,1.5,,,,,0,0,
127275,Scopeloberyx opisthopterus,,125599,126183,500,3000,550,500,3000,550,,,,,,,,,3.3,3.7,,0.89,3.3,3.7,,0.89,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,3,3,3,,,,,,,,,,,,,,,5,4,,,,,,1,1,
127276,Scopeloberyx robustus,,125599,126183,0,4740,500,0,4740,500,-50,63,,,,,,,3.1,7.3,,0.42,3.1,7.3,,0.42,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,,,,3,3,3,2,2,2,2,3,2.533333333,,,,,,,,,,,,,3,1,6,,1.5,,,,,0,0,
127277,Scopeloberyx rubriventer,,125599,126183,3000,3000,3000,3000,3000,3000,,,,,,,,,,6.3,,,,6.3,,,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,4,2.5,,,,,,1,1,
127278,Scopelogadus beanii,,125599,126184,0,2500,900,0,2500,900,-40,65,,,,,,,,,,,,12.2,,,,,,,,,,,,,2.5,2.8,2.65,,3,4,3.666666667,,1.6,1.8,1.7,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,6,5,1,,,,,1,0,1
127279,Scopelogadus mizolepis,,125599,126184,150,3385,330,150,3385,330,-30,40,,,,,,,6.7,9.4,,0.71,6.7,9.4,,0.71,,,,,,,,,,,2.5,2.8,2.65,,3,4,3.5,,,,,3,3,3,2,2,2,3,3,3,,,,,,,,,,,,,,,,,1.5,,,,,1,1,
127281,Bonapartia pedaliota,,125601,126186,100,1500,650,100,1500,650,55,55,,,,,,,,7.5,,,,7.5,,,,,,,,,,,,,2,3,2.575,,3,4,3.5,,1.8,1.8,1.8,2.8,3,2.9,2,2,2,2,3,2.533333333,,,,1.5,1.5,1.50,,Y,,,,,,,,4.5,,,,,,1,1,
127282,Cyclothone acclinidens,Y,125601,126187,0,4416,750,0,4416,750,-67,80,,,-180,180,,,,6.3,,,,6.5,,,,,,,,,,,,,2.5,2.8,2.65,3,3,4,3.5,,1,1.8,1.4,3,3,3,2,2,2,2,3,2.533333333,,,,,,,,,,,,3,3,1,,4.5,2,,,,,1,1,1
127283,Cyclothone alba,,125601,126187,25,4940,480,25,4940,480,-40,60,,,,,,,1.6,5.6,,0.29,2,5.6,,0.36,,,,,,,2,,,,2.5,3,2.766666667,1.5,3,4,3.5,N,1.8,1.8,1.8,3,3,3,2,2,2,2,3,2.533333333,,,,,,,,,,,1,,,,,4.25,,,,,,1,1,1
127285,Cyclothone livida,,125601,126187,800,2000,1400,500,800,650,-17,60,,,,,,,,3.6,,,,5,,,,,,,,,,,,,2.5,3,2.766666667,1.5,3,4,3.5,N,,,,2.5,3,2.75,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,3,,,,,,1,1,
127286,Cyclothone microdon,Y,125601,126187,0,5301,1600,0,5301,1600,-45,67,,,-180,180,,,3.3,7.6,,0.43,3.3,7.6,,0.43,,,,,,,,,,,2.5,2.8,2.65,1.5,3,4,3.5,N,1.8,1.8,1.8,3,3,3,2,2,2,1.3,3,2.225,,,,,,,,,,,5.67,3,,,,4.75,2,,,,,1,1,1
127288,Cyclothone pallida,Y,125601,126187,16,4663,700,16,4663,700,-40,61,,,-180,180,,,3.3,4.8,,0.69,4.3,7.5,,0.57,,,,,,,3.5,,,,2.5,2.8,2.65,1.5,3,4,3.5,N,1.8,1.8,1.8,3,3,3,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,4.333333333,,,,,,1,1,1
127289,Cyclothone pseudopallida,,125601,126187,0,4938,1800,0,4938,1800,-68,61,,,,,,,1.98,4.6,,0.43,3.05,5.8,,0.53,,,,,,,3,,,,2.5,3,2.766666667,1.5,3,4,3.5,N,,,,3,3,3,2,2,2,1,3,1.742857143,,,,,,,,,,,4.5,,3,1,,4.333333333,,,,,,1,1,1
127290,Cyclothone pygmaea,,125601,126187,50,1800,840,50,1800,840,30,47,,,,,,,2.75,2,,1.38,2.75,2.9,,0.95,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,3,4.5,1,,,,,1,1,
127292,Diplophos taenia,Y,125601,126188,300,800,550,0,100,50,-30,40,,,,,,,,27.6,20,,,27.6,20,,,,,,,,,,,,2.5,2.9,2.733333333,2,3,4,3.5,Y,,,,2.8,3,2.9,2,2,2,2.6,3,2.8,,,,,,,,,,,,,3,1,,4.5,,,,,,1,1,1
127293,Gonostoma atlanticum,Y,125601,126189,300,600,450,50,200,125,-40,41,,,-180,-110,-98,180,,6.6,,,,6.6,,,,,,,,,,,,,2.5,2.8,2.65,2,3,4,3.5,Y,1.8,2.2,2,3,3,3,2,2,2,2.6,3,2.8,,,,,,,,,,,,,3,1,,4.5,2,,,,,1,1,1
127295,Gonostoma denudatum,,125601,126189,400,700,550,100,200,150,-37,45,,,,,,,,14.4,,,,14.4,,,,,,,,,,,,,2.5,3,2.75,2,4,4,4,Y,,,,3,3,3,2,2,2,2,2.6,2.3,,,,,,,,,,,,,,,,4.5,2,,,,,1,1,
127297,Margrethia obtusirostra,Y,125601,126190,200,500,350,100,300,200,-49,33,,,-180,-154,-98,180,,8.3,,,,8.3,,,,,,,,,,,,,2.5,2.8,2.65,2,3,4,3.5,Y,1.8,3,2.25,2.2,3,2.566666667,2,2,2,2,3,2.533333333,,,,,,,,,,,,,,,,5,,,,,,0,0,
127298,Ichthyococcus ovatus,,125602,126191,0,2500,350,0,2500,350,-20,46,,,,,,,,7,,,,7,,,,,,,,,,,,,2.5,3,2.766666667,1.5,3,4,3.5,N,,,,3,3,3,2,2,2,2,2.6,2.3,,,,,,,,,,,6,,,,6,4.5,,,,,,1,1,
127299,Pollichthys mauli,Y,125602,126192,200,500,350,100,200,150,-34,60,,,-98,144,,,,6,,,,6,,,,,,,,,,,,,2.5,2.8,2.65,2.5,3,4,3.5,Y,2,2,2,3,3,3,2,2,2,,,,,,,,,,,,,,4,,,,,4.25,,,,,,1,1,
127300,Polymetme corythaeola,Y,125602,126193,165,1000,400,165,1000,400,-48,66,,,-180,180,,,,26,,,,26,,,,,,,,,,,,,1.2,2.8,2,1.5,3,4,3.75,N,,,,2.2,3,2.6,2,2,2,,,,,,,,,,,,,,,,,,,4,,,,,,1,1,
127301,Polymetme thaeocoryla,,125602,126193,213,1400,806,213,1400,806,,,,,,,,,,21.6,,,,21.6,,,,,,,,,,,,,1,1.2,1.1,,4,4,4,,,,,,,,2,2,2,,,,,,,2.8,2.8,2.80,,,,,,,,,,,,,,,,1,1,
127302,Vinciguerria attenuata,,125602,126194,250,600,425,100,500,300,-57,48,,,,,,,,4.5,,,,4.5,,,,,,,,,,,,,2.5,3,2.766666667,2,3,4,3.5,Y,2,2,2,2,3,2.5,2,2,2,2.6,2.6,2.6,,,,,,,,,,,4,,3,1,,4.333333333,,,,,,1,1,
127303,Vinciguerria nimbaria,Y,125602,126194,200,400,300,0,100,50,,,,,,,,,,4.8,3.083333333,,3.2,4.8,3.7,0.67,1.16,,,,,,0.26,,,,2.5,3.2,2.85,2,2,4,3.4,Y,1.8,1.8,1.8,3,3,3,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,4.5,,,,,,1,1,
127304,Vinciguerria poweriae,Y,125602,126194,300,600,450,50,350,200,43,43,,,,,,,,4.3,,,,4.3,,,,,,,,,,,,,2.5,3.2,2.85,2,2,4,3.25,Y,2,2,2,3,3,3,2,2,2,2,3,2.533333333,,,,,,,,,,,5,,3,1,,4.5,,,,,,1,1,
127305,Argyripnus atlanticus,,125603,126195,200,700,350,200,700,350,,,,,,,,,,7.7,1.7,,,7.7,1.7,,,,,,,,,,,,2,3,2.6,,3,4,3.5,,2,2,2,2,3,2.425,2,2,2,,,,,,,,,,,,,,,,,,,4,,,,,,1,1,
127306,Argyropelecus aculeatus,,125603,126196,200,600,400,100,300,140,-40,40,-10,10,,,,,,8.3,,,,8.3,,,,,,,,,,,,,2.5,3,2.766666667,2,3,4,3.666666667,Y,1.8,3,2,2.5,3,2.75,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,4.25,,,,,,1,1,
127307,Argyropelecus affinis,Y,125603,126196,300,650,400,170,500,335,-45,35,,,-180,180,,,,8.4,,,,8.4,,,,,,,,,,,,,2.5,2.8,2.65,2.5,3,4,3.666666667,Y,1.6,2.2,1.825,2.5,3,2.75,2,2,2,2,3,2.5,,,,,,,,,,,,,3,1,,4.5,,,,,,1,1,
127308,Argyropelecus gigas,,125603,126196,300,1000,500,300,1000,500,-54,72,,,,,,,,12,,,,12,,,,,,,,,,,,,2.5,3,2.766666667,1.5,3,4,3.666666667,N,1.4,3.2,1.95,2.5,3,2.75,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,4.5,,,,,,1,1,
127309,Argyropelecus hemigymnus,Y,125603,126196,200,700,450,100,650,265,-56,60,,,,,,,,5.1,,,2.5,5.1,,0.49,,,,,,,1,,,,2.5,2.8,2.65,2.5,3,4,3.666666667,Y,1.8,3.2,2.266666667,3,3,3,2,2,2,2.6,3,2.8,1,3,2,,,,,,,,4,,3,1,,4,1,,,,,1,1,1
127311,Maurolicus amethystinopunctatus,,125603,126197,100,1100,550,100,1100,550,,,,,,,,,,,4,,,,4,,,,,,,,,,,,2.5,3,2.766666667,2,3,4,3.5,Y,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,,1.5,,,,,,1,1,
127312,Maurolicus muelleri,Y,125603,126197,0,250,125,270,1520,800,-55,72,,,-180,180,,,,8,4,,,8,4,,,,,,,,1,,,,2.5,2.8,2.65,2,3,4,3.666666667,Y,1.8,2.2,2,2,3,2.575,2,2,2,1.3,3,2.05,,,,,,,,,,,1.5,,3,1,,4.5,3,N,,,,1.25,1,1.5
127314,Sternoptyx diaphana,Y,125603,126199,300,1500,725,300,1500,725,-35,52,-5,51,,,,,,5.5,,,,5.5,,,,,,,,,,,,,2.5,2.8,2.65,2,3,4,3.5,N,1.8,3,2.12,2.5,3,2.75,2,2,2,1.3,3,2.15,,,,,,,,,,,,,,,,4.5,,,,,,1,1,
127316,Valenciennellus tripunctulatus,Y,125603,126200,100,1000,400,100,1000,450,-34,67,,,-180,-117,-98,180,,3.1,,,2.5,3.1,,0.81,,,,,,,,,,,2.5,2.8,2.65,1.5,3,4,3.5,,1.8,1.8,1.8,2.5,3,2.75,2,2,2,2,3,2.5,,,,,,,,,,,5.5,,3,,,4,,,,,,1,1,
127317,Aristostomias grimaldii,,125604,126201,25,800,450,25,800,450,-35,35,,,,,,,,18.2,,,,18.2,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.666666667,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,,4,,,,,,1,1,
127318,Aristostomias lunifer,,125604,126201,120,4000,700,120,4000,700,-33,50,,,,,,,,17,,,,17,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,,,,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,,4,,,,,,1,1,
127319,Aristostomias tittmanni,,125604,126201,15,4000,1000,15,4000,1000,52,52,,,,,,,,21.5,,,,21.5,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.666666667,,,,,3,3,3,2,2,2,2.4,3,2.666666667,,,,,,,,,,,,,,,,4,,,,,,1,1,
127320,Astronesthes atlanticus,,125604,126202,300,1200,750,300,1200,750,,,,,,,,,,16.3,,,,16.3,,,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,2.4,3,2.666666667,,,,,,,,,,,,,,,,,,,,,,1,1,
127322,Astronesthes gemmifer,Y,125604,126202,0,2400,500,0,2400,500,-32,62,,,-180,-154,-98,180,,17,,,,17,,,,,,,,,,,,,2,3.2,2.625,3,2,4,3.25,,2,3.2,2.6,2.5,3,2.75,2,2,2,,,,,,,,,,,,,,,,,,4,4,,,,,,0,0,
127323,Astronesthes indicus,,125604,126202,1,3000,500,1,3000,380,5,25,,,,,,,,21,,,,21,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.666666667,,2,3.2,2.6,2.5,3,2.75,2,2,2,,,,,,,,,,,,,,,,,,,4,,,,,,1,1,
127324,Astronesthes leucopogon,Y,125604,126202,0,500,500,0,200,100,-30,41,,,-7,-2,-42,-2,,12,,,,12,,,,,,,,,,,,,2.5,2.8,2.65,2,3,4,3.666666667,Y,2,3.2,2.6,3,3,3,2,2,2,2,2,2,,,,,,,,,,,,,,,,4,,,,,,1,1,
127325,Astronesthes macropogon,,125604,126202,0,2000,250,0,2000,250,-30,34,,,,,,,,14,,,,12.5,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,,,,2.2,3,2.55,2,2,2,2.6,3,2.8,,,,,,,,,,,,,,,,,,,,,,1,1,
127326,Astronesthes micropogon,Y,125604,126202,400,700,500,0,200,100,-26,35,,,,,,,,8.2,,,,7,,,,,,,,,,,,,2.5,2.9,2.733333333,2,3,4,3.666666667,Y,2,3.2,2.6,2.5,3,2.75,2,2,2,2.6,3,2.8,,,,,,,,,,,,,,,,3.5,,,,,,1,1,
127327,Astronesthes neopogon,,125604,126202,40,1200,500,0,200,100,19,35,,,,,,,,19.2,,,,19.2,,,,,,,,,,,,,2.5,3,2.766666667,2,3,4,3.666666667,Y,2,3.2,2.6,3,3,3,2,2,2,,,,,,,,,,,,,,,,,,,4,,,,,,1,1,
127328,Astronesthes niger,Y,125604,126202,0,1000,500,0,200,100,-36,43,-5,20,,,,,,16,,,,16,,,,,,,,,,,,,2.5,2.9,2.733333333,2,3,4,3.5,Y,2,3.2,2.6,2.5,3,2.75,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,4,,,,,,1,1,
127329,Bathophilus brevis,,125604,126203,75,1650,865,75,1650,865,35,35,,,,,,,,5.5,,,,5.5,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,,,,2.5,3,2.75,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,,,,,,,1,1,
127330,Bathophilus digitatus,,125604,126203,0,550,280,0,550,280,-36,28,,,,,,,,17,,,,17,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,2,3.2,2.6,2.5,3,2.75,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,4,,,,,,1,1,
127331,Bathophilus nigerrimus,,125604,126203,553,1001,777,553,1001,777,-57,45,,,,,,,,12.2,,,,12.2,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,2,3.2,2.6,2.5,3,2.75,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,4,,,,,,1,1,
127332,Bathophilus pawneei,,125604,126203,50,3000,600,50,3000,600,-34,36,,,,,,,,12.2,,,,12.2,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,2,3.2,2.6,2.5,3,2.75,2,2,2,2.6,3,2.8,,,,,,,,,,,,,,,,3.75,,,,,,1,1,
127333,Bathophilus vaillanti,,125604,126203,0,4900,1750,0,4900,1750,-48,45,,,,,,,,18,,,,18,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,2,3.2,2.6,2.5,3,2.75,2,2,2,2,2.6,2.3,,,,,,,,,,,,,,,,,,,,,,1,1,
127334,Borostomias antarcticus,,125604,126204,300,2630,500,300,2630,1500,-65,-35,,,,,,,,30,,,,30,,,,,,,,,,,,,1.2,2.8,2.166666667,3,3,4,3.666666667,,1.8,3.2,2.5,2.5,3,2.75,2,2,2,1,2,1.5,,,,,,,,,,,,,,,,,3,,,,,1,1,
127335,Borostomias elucens,Y,125604,126204,500,2500,500,0,200,100,-18,36,,,-98,143,,,,35,,,,35,,,,,,,,,,,,,2.5,2.9,2.733333333,2,3,4,3.5,Y,2,3.2,2.8,2.5,3,2.75,2,2,2,3,3,3,,,,,,,,,,,,,,,,4,,,,,,1,1,
127336,Borostomias mononema,,125604,126204,0,1000,500,0,1000,500,35,35,,,,,,,,31,,,,31,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.5,,2,3.2,2.8,2.5,3,2.75,2,2,2,2,2.6,2.3,,,,,,,,,,,,,,,,4,,,,,,1,1,
127337,Chauliodus danae,,125604,126205,500,3500,2000,0,500,250,14,42,,,,,,,,15,,,,15,,,,,,,,,,,,,2.5,3,2.8,2.5,3,4,3.5,Y,2,3,2.5,2.5,3,2.75,2,2,2,2,3,2.5,,,,,,,,,,,,,3,,,4,,,,,,1,1,
127338,Chauliodus sloani,Y,125604,126205,200,4700,750,0,200,100,-56,70,,,-180,180,,,,35,,,,35,,,,,,,,,,,,,2.5,2.9,2.7,2,4,4,4,Y,2,3.2,2.8,3,3,3,2,2,2,2,2.4,2.2,,,,,,,,,,,,,3,,,4,2,,,,,1,1,
127339,Chirostomias pliopterus,,125604,126206,0,1300,287,0,1300,287,20,45,,,,,,,,20.5,,,,20.5,,,,,,,,,,,,,2.5,3,2.766666667,2,3,4,3.666666667,Y,,,,3,3,3,2,2,2,2,2.6,2.3,,,,,,,,,,,,,,,,4,,,,,,1,1,
127340,Echiostoma barbatum,,125604,126207,30,4200,2115,30,4200,2115,-40,48,,,,,,,,36.8,,,,36.8,,,,,,,,,,,,,2.2,3,2.625,2,3,4,3.75,,3.2,3.2,3.2,3,3,3,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,4,1.5,,,,,1,1,
127341,Eustomias braueri,,125604,126208,0,1400,700,0,1400,700,-34,36,-8,23,,,,,,13.5,,,,13.5,,,,,,,,,,,,,2.5,3,2.75,,4,4,4,,,,,3,3,3,2,2,2,3,3,3,,,,,,,,,,,,,,,,,,,,,,0,,
127342,Eustomias filifer,,125604,126208,0,1000,500,0,1000,500,-35,40,-12,28,,,,,,23.2,,,,23.2,,,,,,,,,,,,,2.5,3,2.766666667,,3,4,3.666666667,Y,,,,3,3,3,2,2,2,2,3,2.5,,,,,,,,,,,,,,,,4,,,,,,1,1,
127343,Eustomias furcifer,,125604,126208,,,,,,,-13,36,,,,,,,,20.7,,,,20.7,,,,,,,,,,,,,2.8,3,2.9,,3,3,3,,,,,3,3,3,2,2,2,3,3,3,,,,,,,,,,,,,,,,2,,,,,,1,1,
